name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team,ttfl,team_id_x,wins,losses,tot_game,team_id_y,mp_lw,fg_lw,fga_lw,fg_pct_lw,fg3_lw,fg3a_lw,fg3_pct_lw,ft_lw,fta_lw,ft_pct_lw,orb_lw,drb_lw, trb_lw,ast_lw,stl_lw,blk_lw,tov_lw,pf_lw,pts_lw,plus_minus_lw,score_lw,opp_score_lw
"Bledsoe,Eric",20190317,33,5,14,0.35700000000000004,1,4,0.25,1,3,0.33299999999999996,3,2,0,6,2,0,2,3,12,-17,0,125,PHI,130,,MIL,9,10,52,18,70,10,33,5,14,0.35700000000000004,1,4,0.25,1,3,0.33299999999999996,3,2,0,6,2,0,2,3,12,-17,125,130
"Mirotić,Nikola",20190317,23,1,7,0.14300000000000002,0,6,0.0,0,0,0.0,1,3,0,2,2,0,2,1,2,-8,0,125,PHI,130,,MIL,-9,10,52,18,70,10,23,1,7,0.14300000000000002,0,6,0.0,0,0,0.0,1,3,0,2,2,0,2,1,2,-8,125,130
"Connaughton,Pat",20190317,24,2,5,0.4,2,4,0.5,0,0,0.0,1,2,0,1,1,1,0,3,6,-6,0,125,PHI,130,,MIL,7,10,52,18,70,10,24,2,5,0.4,2,4,0.5,0,0,0.0,1,2,0,1,1,1,0,3,6,-6,125,130
"İlyasova,Ersan",20190317,17,2,3,0.667,1,2,0.5,0,0,0.0,1,1,0,0,1,0,1,1,5,5,0,125,PHI,130,,MIL,5,10,52,18,70,10,17,2,3,0.667,1,2,0.5,0,0,0.0,1,1,0,0,1,0,1,1,5,5,125,130
"Wilson,D.J.",20190317,16,5,8,0.625,3,6,0.5,0,0,0.0,1,1,0,1,0,0,0,4,13,-7,0,125,PHI,130,,MIL,16,10,52,18,70,10,16,5,8,0.625,3,6,0.5,0,0,0.0,1,1,0,1,0,0,0,4,13,-7,125,130
"Hill,George",20190317,10,1,2,0.5,0,1,0.0,0,0,0.0,1,1,0,1,0,0,0,0,2,3,0,125,PHI,130,,MIL,2,10,52,18,70,10,10,1,2,0.5,0,1,0.0,0,0,0.0,1,1,0,1,0,0,0,0,2,3,125,130
"Dotson,Damyean",20190317,41,10,20,0.5,3,10,0.3,2,2,1.0,0,6,0,1,0,0,2,2,25,9,1,124,LAL,123,,NYK,22,16,14,55,69,16,41,10,20,0.5,3,10,0.3,2,2,1.0,0,6,0,1,0,0,2,2,25,9,124,123
"Knox,Kevin",20190317,37,8,14,0.5710000000000001,3,5,0.6,0,0,0.0,0,5,0,1,1,0,3,5,19,7,1,124,LAL,123,,NYK,20,16,14,55,69,16,37,8,14,0.5710000000000001,3,5,0.6,0,0,0.0,0,5,0,1,1,0,3,5,19,7,124,123
"Hezonja,Mario",20190317,36,4,8,0.5,1,2,0.5,8,8,1.0,1,7,0,1,2,1,2,3,17,-5,1,124,LAL,123,,NYK,25,16,14,55,69,16,36,4,8,0.5,1,2,0.5,8,8,1.0,1,7,0,1,2,1,2,3,17,-5,124,123
"Jordan,DeAndre",20190317,32,6,10,0.6,0,0,0.0,3,4,0.75,8,10,0,7,1,1,5,2,15,-1,1,124,LAL,123,,NYK,22,16,14,55,69,16,32,6,10,0.6,0,0,0.0,3,4,0.75,8,10,0,7,1,1,5,2,15,-1,124,123
"Mudiay,Emmanuel",20190317,32,8,11,0.727,3,4,0.75,9,10,0.9,0,2,0,8,0,1,4,1,28,-2,1,124,LAL,123,,NYK,48,16,14,55,69,16,32,8,11,0.727,3,4,0.75,9,10,0.9,0,2,0,8,0,1,4,1,28,-2,124,123
"Allen,Kadeem",20190317,16,2,2,1.0,1,1,1.0,2,2,1.0,0,1,0,3,0,0,2,3,7,-3,1,124,LAL,123,,NYK,13,16,14,55,69,16,16,2,2,1.0,1,1,1.0,2,2,1.0,0,1,0,3,0,0,2,3,7,-3,124,123
"Trier,Allonzo",20190317,15,2,5,0.4,0,2,0.0,0,2,0.0,0,1,0,3,0,0,3,6,4,-8,1,124,LAL,123,,NYK,-1,16,14,55,69,16,15,2,5,0.4,0,2,0.0,0,2,0.0,0,1,0,3,0,0,3,6,4,-8,124,123
"Robinson,Mitchell",20190317,15,1,2,0.5,0,0,0.0,0,1,0.0,1,2,0,0,0,2,0,3,2,2,1,124,LAL,123,,NYK,3,16,14,55,69,16,15,1,2,0.5,0,0,0.0,0,1,0.0,1,2,0,0,0,2,0,3,2,2,124,123
"Thomas,Lance",20190317,11,3,4,0.75,1,2,0.5,0,0,0.0,0,1,0,0,0,0,2,1,7,6,1,124,LAL,123,,NYK,7,16,14,55,69,16,11,3,4,0.75,1,2,0.5,0,0,0.0,0,1,0,0,0,0,2,1,7,6,124,123
"James,LeBron",20190317,35,11,26,0.423,0,6,0.0,11,13,0.846,2,4,0,8,0,1,2,2,33,9,0,123,NYK,124,,LAL,39,26,31,39,70,26,35,11,26,0.423,0,6,0.0,11,13,0.846,2,4,0,8,0,1,2,2,33,9,123,124
"Kuzma,Kyle",20190317,33,8,14,0.5710000000000001,0,2,0.0,2,2,1.0,0,0,0,8,1,0,3,3,18,-17,0,123,NYK,124,,LAL,25,26,31,39,70,26,33,8,14,0.5710000000000001,0,2,0.0,2,2,1.0,0,0,0,8,1,0,3,3,18,-17,123,124
"Rondo,Rajon",20190317,28,1,4,0.25,1,1,1.0,0,0,0.0,1,4,0,5,1,0,1,1,3,-11,0,123,NYK,124,,LAL,6,26,31,39,70,26,28,1,4,0.25,1,1,1.0,0,0,0.0,1,4,0,5,1,0,1,1,3,-11,123,124
"Bullock,Reggie",20190317,20,6,10,0.6,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,2,14,-2,0,123,NYK,124,,LAL,15,26,31,39,70,26,20,6,10,0.6,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,2,14,-2,123,124
"McGee,JaVale",20190317,18,6,10,0.6,0,0,0.0,0,1,0.0,3,4,0,0,3,1,2,3,12,1,0,123,NYK,124,,LAL,12,26,31,39,70,26,18,6,10,0.6,0,0,0.0,0,1,0.0,3,4,0,0,3,1,2,3,12,1,123,124
"Caruso,Alex",20190317,27,3,6,0.5,1,1,1.0,5,6,0.833,2,1,0,2,5,3,0,3,12,7,0,123,NYK,124,,LAL,22,26,31,39,70,26,27,3,6,0.5,1,1,1.0,5,6,0.833,2,1,0,2,5,3,0,3,12,7,123,124
"Caldwell-Pope,Kentavious",20190317,27,4,11,0.364,2,7,0.28600000000000003,1,1,1.0,2,2,0,0,0,0,0,1,11,1,0,123,NYK,124,,LAL,6,26,31,39,70,26,27,4,11,0.364,2,7,0.28600000000000003,1,1,1.0,2,2,0,0,0,0,0,1,11,1,123,124
"Williams,Johnathan",20190317,24,5,7,0.7140000000000001,0,0,0.0,2,3,0.667,5,2,0,1,0,0,2,5,12,5,0,123,NYK,124,,LAL,15,26,31,39,70,26,24,5,7,0.7140000000000001,0,0,0.0,2,3,0.667,5,2,0,1,0,0,2,5,12,5,123,124
"Hart,Josh",20190317,19,1,5,0.2,0,3,0.0,0,0,0.0,0,3,0,2,2,0,0,0,2,9,0,123,NYK,124,,LAL,-2,26,31,39,70,26,19,1,5,0.2,0,3,0.0,0,0,0.0,0,3,0,2,2,0,0,0,2,9,123,124
"Gordon,Aaron",20190317,38,9,16,0.563,3,6,0.5,1,2,0.5,2,6,0,3,1,0,2,1,22,13,1,101,ATL,91,,ORL,25,17,33,38,71,17,38,9,16,0.563,3,6,0.5,1,2,0.5,2,6,0,3,1,0,2,1,22,13,101,91
"Vučević,Nikola",20190317,34,10,20,0.5,0,3,0.0,7,7,1.0,4,16,0,3,3,0,2,2,27,6,1,101,ATL,91,,ORL,32,17,33,38,71,17,34,10,20,0.5,0,3,0.0,7,7,1.0,4,16,0,3,3,0,2,2,27,6,101,91
"Augustin,D.J.",20190317,32,4,10,0.4,2,4,0.5,1,1,1.0,0,2,0,9,2,0,1,3,11,10,1,101,ATL,91,,ORL,18,17,33,38,71,17,32,4,10,0.4,2,4,0.5,1,1,1.0,0,2,0,9,2,0,1,3,11,10,101,91
"Fournier,Evan",20190317,29,4,12,0.33299999999999996,1,6,0.16699999999999998,2,2,1.0,0,4,0,4,1,0,2,3,11,18,1,101,ATL,91,,ORL,7,17,33,38,71,17,29,4,12,0.33299999999999996,1,6,0.16699999999999998,2,2,1.0,0,4,0,4,1,0,2,3,11,18,101,91
"Isaac,Jonathan",20190317,26,0,7,0.0,0,6,0.0,0,0,0.0,0,3,0,0,1,1,1,1,0,6,1,101,ATL,91,,ORL,-13,17,33,38,71,17,26,0,7,0.0,0,6,0.0,0,0,0.0,0,3,0,0,1,1,1,1,0,6,101,91
"Iwundu,Wesley",20190317,25,3,7,0.429,2,4,0.5,6,8,0.75,4,3,0,0,1,2,0,0,14,-9,1,101,ATL,91,,ORL,19,17,33,38,71,17,25,3,7,0.429,2,4,0.5,6,8,0.75,4,3,0,0,1,2,0,0,14,-9,101,91
"Ross,Terrence",20190317,24,2,8,0.25,1,6,0.16699999999999998,1,1,1.0,0,4,0,1,3,0,5,1,6,2,1,101,ATL,91,,ORL,-5,17,33,38,71,17,24,2,8,0.25,1,6,0.16699999999999998,1,1,1.0,0,4,0,1,3,0,5,1,6,2,101,91
"Carter-Williams,Michael",20190317,15,0,3,0.0,0,2,0.0,5,8,0.625,0,4,0,1,0,0,0,3,5,0,1,101,ATL,91,,ORL,3,17,33,38,71,17,15,0,3,0.0,0,2,0.0,5,8,0.625,0,4,0,1,0,0,0,3,5,0,101,91
"Birch,Khem",20190317,13,1,2,0.5,0,0,0.0,3,4,0.75,0,3,0,0,0,0,1,1,5,4,1,101,ATL,91,,ORL,6,17,33,38,71,17,13,1,2,0.5,0,0,0.0,3,4,0.75,0,3,0,0,0,0,1,1,5,4,101,91
"Young,Trae",20190317,32,9,18,0.5,0,5,0.0,2,3,0.667,0,6,0,5,1,0,2,3,20,-18,0,91,ORL,101,,ATL,19,9,24,47,71,9,32,9,18,0.5,0,5,0.0,2,3,0.667,0,6,0,5,1,0,2,3,20,-18,91,101
"Waller-Prince,Taurean",20190317,28,4,11,0.364,1,5,0.2,0,0,0.0,0,3,0,2,1,0,5,4,9,-7,0,91,ORL,101,,ATL,0,9,24,47,71,9,28,4,11,0.364,1,5,0.2,0,0,0.0,0,3,0,2,1,0,5,4,9,-7,91,101
"Dedmon,Dewayne",20190317,24,4,10,0.4,2,6,0.33299999999999996,0,0,0.0,3,11,0,2,2,0,2,5,10,-18,0,91,ORL,101,,ATL,6,9,24,47,71,9,24,4,10,0.4,2,6,0.33299999999999996,0,0,0.0,3,11,0,2,2,0,2,5,10,-18,91,101
"Huerter,Kevin",20190317,22,1,7,0.14300000000000002,1,3,0.33299999999999996,0,0,0.0,0,3,0,0,0,1,2,3,3,-16,0,91,ORL,101,,ATL,-4,9,24,47,71,9,22,1,7,0.14300000000000002,1,3,0.33299999999999996,0,0,0.0,0,3,0,0,0,1,2,3,3,-16,91,101
"Collins,John",20190317,20,5,9,0.556,0,1,0.0,0,0,0.0,3,4,0,1,0,1,1,6,10,-6,0,91,ORL,101,,ATL,11,9,24,47,71,9,20,5,9,0.556,0,1,0.0,0,0,0.0,3,4,0,1,0,1,1,6,10,-6,91,101
"Carter,Vince",20190317,26,3,8,0.375,2,6,0.33299999999999996,0,0,0.0,0,0,0,3,2,0,0,1,8,2,0,91,ORL,101,,ATL,7,9,24,47,71,9,26,3,8,0.375,2,6,0.33299999999999996,0,0,0.0,0,0,0,3,2,0,0,1,8,2,91,101
"Bazemore,Kent",20190317,25,1,6,0.16699999999999998,0,2,0.0,3,4,0.75,0,8,0,2,1,0,2,1,5,0,0,91,ORL,101,,ATL,1,9,24,47,71,9,25,1,6,0.16699999999999998,0,2,0.0,3,4,0.75,0,8,0,2,1,0,2,1,5,0,91,101
"Len,Alex",20190317,24,5,8,0.625,1,3,0.33299999999999996,2,2,1.0,0,3,0,1,0,1,1,1,13,2,0,91,ORL,101,,ATL,17,9,24,47,71,9,24,5,8,0.625,1,3,0.33299999999999996,2,2,1.0,0,3,0,1,0,1,1,1,13,2,91,101
"Bembry,DeAndre'",20190317,20,4,9,0.444,0,1,0.0,0,0,0.0,2,1,0,3,1,0,2,3,8,3,0,91,ORL,101,,ATL,7,9,24,47,71,9,20,4,9,0.444,0,1,0.0,0,0,0.0,2,1,0,3,1,0,2,3,8,3,91,101
"Adams,Jaylen",20190317,15,2,5,0.4,1,3,0.33299999999999996,0,1,0.0,0,3,0,1,0,0,1,2,5,8,0,91,ORL,101,,ATL,2,9,24,47,71,9,15,2,5,0.4,1,3,0.33299999999999996,0,1,0.0,0,3,0,1,0,0,1,2,5,8,91,101
"Barnes,Harrison",20190317,29,7,11,0.636,0,2,0.0,1,1,1.0,2,0,0,1,0,0,2,0,15,18,1,129,CHI,102,,SAC,16,22,34,35,69,22,29,7,11,0.636,0,2,0.0,1,1,1.0,2,0,0,1,0,0,2,0,15,18,129,102
"Fox,De'Aaron",20190317,25,6,12,0.5,2,4,0.5,3,4,0.75,0,4,0,3,2,1,2,3,17,11,1,129,CHI,102,,SAC,21,22,34,35,69,22,25,6,12,0.5,2,4,0.5,3,4,0.75,0,4,0,3,2,1,2,3,17,11,129,102
"Hield,Buddy",20190317,24,6,12,0.5,2,3,0.667,2,2,1.0,1,2,0,4,3,1,2,2,16,25,1,129,CHI,102,,SAC,22,22,34,35,69,22,24,6,12,0.5,2,3,0.667,2,2,1.0,1,2,0,4,3,1,2,2,16,25,129,102
"Cauley-Stein,Willie",20190317,19,4,7,0.5710000000000001,0,0,0.0,1,2,0.5,3,4,0,5,1,0,2,2,9,13,1,129,CHI,102,,SAC,13,22,34,35,69,22,19,4,7,0.5710000000000001,0,0,0.0,1,2,0.5,3,4,0,5,1,0,2,2,9,13,129,102
"Bjelica,Nemanja",20190317,18,3,7,0.429,1,2,0.5,1,2,0.5,1,4,0,2,0,0,0,3,8,6,1,129,CHI,102,,SAC,9,22,34,35,69,22,18,3,7,0.429,1,2,0.5,1,2,0.5,1,4,0,2,0,0,0,3,8,6,129,102
"Bogdanović,Bogdan",20190317,22,3,6,0.5,2,2,1.0,0,0,0.0,1,5,0,3,2,0,0,1,8,27,1,129,CHI,102,,SAC,13,22,34,35,69,22,22,3,6,0.5,2,2,1.0,0,0,0.0,1,5,0,3,2,0,0,1,8,27,129,102
"Brewer,Corey",20190317,21,1,4,0.25,0,3,0.0,2,2,1.0,0,0,0,3,1,0,0,2,4,17,1,129,CHI,102,,SAC,4,22,34,35,69,22,21,1,4,0.25,0,3,0.0,2,2,1.0,0,0,0,3,1,0,0,2,4,17,129,102
"Bagley,Marvin",20190317,21,9,14,0.643,0,2,0.0,3,3,1.0,4,5,0,2,0,1,1,1,21,16,1,129,CHI,102,,SAC,28,22,34,35,69,22,21,9,14,0.643,0,2,0.0,3,3,1.0,4,5,0,2,0,1,1,1,21,16,129,102
"Giles,Harry",20190317,21,8,14,0.5710000000000001,0,0,0.0,0,0,0.0,1,5,0,3,1,3,1,4,16,17,1,129,CHI,102,,SAC,23,22,34,35,69,22,21,8,14,0.5710000000000001,0,0,0.0,0,0,0.0,1,5,0,3,1,3,1,4,16,17,129,102
"Ferrell,Yogi",20190317,12,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,1,5,-1,1,129,CHI,102,,SAC,5,22,34,35,69,22,12,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,1,5,-1,129,102
"LaVine,Zach",20190317,29,7,18,0.389,2,3,0.667,2,3,0.667,2,1,0,3,3,1,2,3,18,-20,0,102,SAC,129,,CHI,18,28,19,52,71,28,29,7,18,0.389,2,3,0.667,2,3,0.667,2,1,0,3,3,1,2,3,18,-20,102,129
"Lopez,Robin",20190317,27,2,6,0.33299999999999996,0,0,0.0,4,6,0.667,2,4,0,0,0,2,1,1,8,-17,0,102,SAC,129,,CHI,9,28,19,52,71,28,27,2,6,0.33299999999999996,0,0,0.0,4,6,0.667,2,4,0,0,0,2,1,1,8,-17,102,129
"Porter,Otto",20190317,24,3,9,0.33299999999999996,1,4,0.25,1,1,1.0,0,2,0,1,1,0,2,2,8,-15,0,102,SAC,129,,CHI,3,28,19,52,71,28,24,3,9,0.33299999999999996,1,4,0.25,1,1,1.0,0,2,0,1,1,0,2,2,8,-15,102,129
"Markkanen,Lauri",20190317,22,4,8,0.5,1,4,0.25,2,2,1.0,0,3,0,2,0,1,3,1,11,-17,0,102,SAC,129,,CHI,11,28,19,52,71,28,22,4,8,0.5,1,4,0.25,2,2,1.0,0,3,0,2,0,1,3,1,11,-17,102,129
"Dunn,Kris",20190317,19,4,11,0.364,0,3,0.0,0,0,0.0,0,1,0,5,1,0,2,1,8,-19,0,102,SAC,129,,CHI,5,28,19,52,71,28,19,4,11,0.364,0,3,0.0,0,0,0.0,0,1,0,5,1,0,2,1,8,-19,102,129
"Selden,Wayne",20190317,24,2,7,0.28600000000000003,1,4,0.25,4,6,0.667,0,3,0,1,0,1,1,2,9,-7,0,102,SAC,129,,CHI,7,28,19,52,71,28,24,2,7,0.28600000000000003,1,4,0.25,4,6,0.667,0,3,0,1,0,1,1,2,9,-7,102,129
"Luwawu-Cabarrot,Timothé",20190317,22,4,8,0.5,3,5,0.6,0,1,0.0,0,0,0,1,0,0,0,2,11,-14,0,102,SAC,129,,CHI,12,28,19,52,71,28,22,4,8,0.5,3,5,0.6,0,1,0.0,0,0,0,1,0,0,0,2,11,-14,102,129
"Arcidiacono,Ryan",20190317,20,4,6,0.667,2,3,0.667,0,0,0.0,2,3,0,0,0,0,2,2,10,-10,0,102,SAC,129,,CHI,11,28,19,52,71,28,20,4,6,0.667,2,3,0.667,0,0,0.0,2,3,0,0,0,0,2,2,10,-10,102,129
"Harrison,Shaquille",20190317,19,5,6,0.833,0,0,0.0,1,1,1.0,0,4,0,7,1,0,4,1,11,-11,0,102,SAC,129,,CHI,19,28,19,52,71,28,19,5,6,0.833,0,0,0.0,1,1,1.0,0,4,0,7,1,0,4,1,11,-11,102,129
"Felício,Cristiano",20190317,17,2,3,0.667,0,0,0.0,0,0,0.0,4,6,0,0,0,1,1,1,4,-6,0,102,SAC,129,,CHI,5,28,19,52,71,28,17,2,3,0.667,0,0,0.0,0,0,0.0,4,6,0,0,0,1,1,1,4,-6,102,129
"Blakeney,Antonio",20190317,12,2,6,0.33299999999999996,0,0,0.0,0,1,0.0,0,2,0,0,0,0,1,0,4,1,0,102,SAC,129,,CHI,0,28,19,52,71,28,12,2,6,0.33299999999999996,0,0,0.0,0,1,0.0,0,2,0,0,0,0,1,0,4,1,102,129
"Tucker,P.J.",20190303,39,3,6,0.5,3,5,0.6,0,0,0.0,4,4,0,1,1,1,1,2,9,13,1,115,BOS,104,,HOU,11,14,37,25,62,14,39,3,6,0.5,3,5,0.6,0,0,0.0,4,4,0,1,1,1,1,2,9,13,115,104
"Harden,James",20190303,38,14,31,0.452,6,18,0.33299999999999996,8,9,0.889,0,7,0,4,2,1,4,6,42,13,1,115,BOS,104,,HOU,41,14,37,25,62,14,38,14,31,0.452,6,18,0.33299999999999996,8,9,0.889,0,7,0,4,2,1,4,6,42,13,115,104
"Gordon,Eric",20190303,35,11,18,0.611,8,12,0.667,2,6,0.33299999999999996,0,3,0,3,1,0,0,2,32,14,1,115,BOS,104,,HOU,41,14,37,25,62,14,35,11,18,0.611,8,12,0.667,2,6,0.33299999999999996,0,3,0,3,1,0,0,2,32,14,115,104
"Capela,Clint",20190303,34,3,4,0.75,0,0,0.0,2,4,0.5,3,6,0,2,1,0,1,0,8,-2,1,115,BOS,104,,HOU,11,14,37,25,62,14,34,3,4,0.75,0,0,0.0,2,4,0.5,3,6,0,2,1,0,1,0,8,-2,115,104
"Paul,Chris",20190303,33,4,10,0.4,3,8,0.375,4,5,0.8,1,5,0,12,3,1,5,4,15,1,1,115,BOS,104,,HOU,22,14,37,25,62,14,33,4,10,0.4,3,8,0.375,4,5,0.8,1,5,0,12,3,1,5,4,15,1,115,104
"Rivers,Austin",20190303,25,2,6,0.33299999999999996,1,5,0.2,1,2,0.5,0,3,0,0,0,1,0,3,6,2,1,115,BOS,104,,HOU,2,14,37,25,62,14,25,2,6,0.33299999999999996,1,5,0.2,1,2,0.5,0,3,0,0,0,1,0,3,6,2,115,104
"Hilário,Nenê",20190303,13,1,1,1.0,0,0,0.0,1,3,0.33299999999999996,2,0,0,0,0,0,0,3,3,13,1,115,BOS,104,,HOU,3,14,37,25,62,14,13,1,1,1.0,0,0,0.0,1,3,0.33299999999999996,2,0,0,0,0,0,0,3,3,13,115,104
"Green,Gerald",20190303,13,0,3,0.0,0,2,0.0,0,0,0.0,0,3,0,0,0,0,1,1,0,2,1,115,BOS,104,,HOU,-6,14,37,25,62,14,13,0,3,0.0,0,2,0.0,0,0,0.0,0,3,0,0,0,0,1,1,0,2,115,104
"Smart,Marcus",20190303,35,4,8,0.5,3,6,0.5,7,7,1.0,2,2,0,6,1,0,2,3,18,-20,0,104,HOU,115,,BOS,29,1,38,26,64,1,35,4,8,0.5,3,6,0.5,7,7,1.0,2,2,0,6,1,0,2,3,18,-20,104,115
"Irving,Kyrie",20190303,35,7,11,0.636,3,5,0.6,7,8,0.875,0,9,0,6,0,0,4,3,24,-17,0,104,HOU,115,,BOS,36,1,38,26,64,1,35,7,11,0.636,3,5,0.6,7,8,0.875,0,9,0,6,0,0,4,3,24,-17,104,115
"Tatum,Jayson",20190303,35,5,15,0.33299999999999996,1,4,0.25,1,2,0.5,0,5,0,2,1,0,0,4,12,-3,0,104,HOU,115,,BOS,7,1,38,26,64,1,35,5,15,0.33299999999999996,1,4,0.25,1,2,0.5,0,5,0,2,1,0,0,4,12,-3,104,115
"Horford,Al",20190303,30,7,8,0.875,1,2,0.5,4,4,1.0,2,4,0,2,0,0,1,1,19,-10,0,104,HOU,115,,BOS,30,1,38,26,64,1,30,7,8,0.875,1,2,0.5,4,4,1.0,2,4,0,2,0,0,1,1,19,-10,104,115
"Morris,Marcus",20190303,17,0,3,0.0,0,2,0.0,0,2,0.0,0,3,0,0,1,0,2,0,0,-14,0,104,HOU,115,,BOS,-9,1,38,26,64,1,17,0,3,0.0,0,2,0.0,0,2,0.0,0,3,0,0,1,0,2,0,0,-14,104,115
"Brown,Jaylen",20190303,28,7,13,0.5379999999999999,0,4,0.0,1,1,1.0,2,4,0,0,1,0,1,5,15,5,0,104,HOU,115,,BOS,12,1,38,26,64,1,28,7,13,0.5379999999999999,0,4,0.0,1,1,1.0,2,4,0,0,1,0,1,5,15,5,104,115
"Rozier,Terry",20190303,18,2,7,0.28600000000000003,0,3,0.0,0,3,0.0,0,2,0,1,0,0,0,4,4,-1,0,104,HOU,115,,BOS,-4,1,38,26,64,1,18,2,7,0.28600000000000003,0,3,0.0,0,3,0.0,0,2,0,1,0,0,0,4,4,-1,104,115
"Hayward,Gordon",20190303,17,3,7,0.429,0,1,0.0,0,0,0.0,0,2,0,4,2,0,0,0,6,-1,0,104,HOU,115,,BOS,8,1,38,26,64,1,17,3,7,0.429,0,1,0.0,0,0,0.0,0,2,0,4,2,0,0,0,6,-1,104,115
"Baynes,Aron",20190303,12,1,4,0.25,0,1,0.0,2,2,1.0,1,3,0,1,0,0,1,1,4,-1,0,104,HOU,115,,BOS,3,1,38,26,64,1,12,1,4,0.25,0,1,0.0,2,2,1.0,1,3,0,1,0,0,1,1,4,-1,104,115
"Bazemore,Kent",20190303,27,4,10,0.4,1,4,0.25,1,2,0.5,3,4,0,1,2,0,3,2,10,-2,1,123,CHI,118,,ATL,4,9,22,42,64,9,27,4,10,0.4,1,4,0.25,1,2,0.5,3,4,0,1,2,0,3,2,10,-2,123,118
"Dedmon,Dewayne",20190303,27,4,9,0.444,0,2,0.0,5,7,0.7140000000000001,2,10,0,2,1,0,0,1,13,6,1,123,CHI,118,,ATL,15,9,22,42,64,9,27,4,9,0.444,0,2,0.0,5,7,0.7140000000000001,2,10,0,2,1,0,0,1,13,6,123,118
"Len,Alex",20190303,26,9,18,0.5,5,8,0.625,5,8,0.625,4,5,0,2,0,2,0,5,28,5,1,123,CHI,118,,ATL,36,9,22,42,64,9,26,9,18,0.5,5,8,0.625,5,8,0.625,4,5,0,2,0,2,0,5,28,5,123,118
"Huerter,Kevin",20190303,23,5,9,0.556,2,4,0.5,0,2,0.0,0,1,0,3,2,0,0,1,12,8,1,123,CHI,118,,ATL,14,9,22,42,64,9,23,5,9,0.556,2,4,0.5,0,2,0.0,0,1,0,3,2,0,0,1,12,8,123,118
"Young,Trae",20190303,18,6,9,0.667,3,4,0.75,3,3,1.0,0,2,0,5,0,0,2,0,18,11,1,123,CHI,118,,ATL,29,9,22,42,64,9,18,6,9,0.667,3,4,0.75,3,3,1.0,0,2,0,5,0,0,2,0,18,11,123,118
"Poythress,Alex",20190303,26,2,6,0.33299999999999996,2,3,0.667,3,4,0.75,1,4,0,3,1,1,0,3,9,1,1,123,CHI,118,,ATL,14,9,22,42,64,9,26,2,6,0.33299999999999996,2,3,0.667,3,4,0.75,1,4,0,3,1,1,0,3,9,1,123,118
"Adams,Jaylen",20190303,26,5,9,0.556,4,7,0.5710000000000001,0,0,0.0,0,4,0,4,0,0,3,1,14,-12,1,123,CHI,118,,ATL,17,9,22,42,64,9,26,5,9,0.556,4,7,0.5710000000000001,0,0,0.0,0,4,0,4,0,0,3,1,14,-12,123,118
"Bembry,DeAndre'",20190303,23,1,8,0.125,0,3,0.0,1,2,0.5,1,3,0,7,2,1,3,2,3,5,1,123,CHI,118,,ATL,-1,9,22,42,64,9,23,1,8,0.125,0,3,0.0,1,2,0.5,1,3,0,7,2,1,3,2,3,5,123,118
"Johnson,B.J.",20190303,18,4,4,1.0,3,3,1.0,0,0,0.0,0,2,0,0,1,0,1,0,11,-2,1,123,CHI,118,,ATL,17,9,22,42,64,9,18,4,4,1.0,3,3,1.0,0,0,0.0,0,2,0,0,1,0,1,0,11,-2,123,118
"Carter,Vince",20190303,12,1,5,0.2,1,3,0.33299999999999996,0,0,0.0,0,0,0,3,1,0,0,1,3,6,1,123,CHI,118,,ATL,2,9,22,42,64,9,12,1,5,0.2,1,3,0.33299999999999996,0,0,0.0,0,0,0,3,1,0,0,1,3,6,123,118
"Anderson,Justin",20190303,10,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,2,2,-1,1,123,CHI,118,,ATL,1,9,22,42,64,9,10,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,2,2,-1,123,118
"Markkanen,Lauri",20190303,28,6,21,0.28600000000000003,3,9,0.33299999999999996,4,5,0.8,1,8,0,3,2,0,1,1,19,1,0,118,ATL,123,,CHI,12,28,18,46,64,28,28,6,21,0.28600000000000003,3,9,0.33299999999999996,4,5,0.8,1,8,0,3,2,0,1,1,19,1,118,123
"LaVine,Zach",20190303,27,3,9,0.33299999999999996,0,2,0.0,6,7,0.857,0,2,0,2,1,1,4,1,12,-2,0,118,ATL,123,,CHI,11,28,18,46,64,28,27,3,9,0.33299999999999996,0,2,0.0,6,7,0.857,0,2,0,2,1,1,4,1,12,-2,118,123
"Lopez,Robin",20190303,27,8,10,0.8,0,0,0.0,0,0,0.0,1,5,0,4,0,1,1,3,16,0,0,118,ATL,123,,CHI,26,28,18,46,64,28,27,8,10,0.8,0,0,0.0,0,0,0.0,1,5,0,4,0,1,1,3,16,0,118,123
"Dunn,Kris",20190303,27,6,12,0.5,2,5,0.4,0,0,0.0,1,3,0,6,2,0,3,3,14,-4,0,118,ATL,123,,CHI,16,28,18,46,64,28,27,6,12,0.5,2,5,0.4,0,0,0.0,1,3,0,6,2,0,3,3,14,-4,118,123
